EventID,Event,Campus,Event Organizer,Description,Prize Pool,Event Date,Keywords,Topics
E237,Fusion Dance Night,RR Campus,Team Encore,"Experience a night of Fusion Dance, blending various dance styles into a mesmerizing performance. Join us for a cultural extravaganza featuring the diversity of dance forms.",Cultural Appreciation Certificates,2024-02-18 0:00:00,"['performance', 'Fusion Dance', 'diversity', 'blending', 'extravaganza', 'afro', 'forms', 'fusion', 'street', 'western', 'dance', 'cultural', 'a night', 'join', 'night', 'featuring', 'styles', 'various', 'mesmerizing', 'experience']","[(124, 0.9566290175634308)]"
E238,Street Dance Competition,RR Campus,Team Encore,Get ready for the Street Dance Competition! Solo and group performances will compete in a thrilling dance-off. Showcase your individuality and street dance prowess to win exciting prizes.,1st,2nd,"['compete', 'street', 'the Street Dance Competition', 'ready', 'thrilling',  'performances', 'individuality', 'western', 'win', 'exciting', 'dance', 'showcase', 'competition', 'prowess', 'solo', 'afro', 'group']","[(126, 0.952486691712667)]"
E239,Dance Showcase Evening,RR Campus,Team Encore,"An evening dedicated to showcasing the talent of Team Encore. Enjoy mesmerizing performances, innovative choreography, and a celebration of the artistry of street dance.",Appreciation Certificates,2024-03-23 0:00:00,"['Team Encore', 'choreography', 'street', 'showcasing', 'team', 'celebration', 'talent', 'performances', 'artistry', 'western', 'dance', 'enjoy', 'evening', 'dedicated', 'mesmerizing', 'innovative', 'afro', 'encore']","[(36, 0.9503526467404741)]"
E240,End-of-Year Dance Extravaganza,RR Campus,Team Encore,Join us for a grand End-of-Year Dance Extravaganza! Celebrate the achievements of Team Encore with a spectacular performance featuring the best dance routines of the year.,Performance Appreciation Certificates,2024-04-06 0:00:00,"['Team Encore', 'performance', 'extravaganza', 'afro', 'encore', 'street', 'western', 'the year', 'dance', 'best', 'celebrate', 'join', 'team', 'grand', 'featuring', 'end', 'year', 'achievements', 'routines', 'spectacular']","[(1, 0.5711640280346345), (102, 0.08857287722528175), (106, 0.30072942666703917)]"
E241,Indian Dance Workshop,RR Campus,Team Sanskrithi,"Embark on a cultural journey with our Indian Dance Workshop. Learn the nuances of Indian contemporary dance forms. Join us for a day filled with rhythm, movement, and cultural exploration.",Participation Certificates,2023-10-12 0:00:00,"['Indian', 'movement', 'join', 'cultural', 'exploration', 'workshop', 'filled', 'nuances',  'contemporary', 'dance', 'embark', 'rhythm', 'day', 'a day', 'journey', 'forms', 'indian']","[(11, 0.9487274652739716)]"
E242,Sanskriti Sangeet Night,RR Campus,Team Sanskrithi,Experience an enchanting night of Sanskriti Sangeet. Immerse yourself in soulful music and captivating dance performances that showcase the beauty of Indian contemporary dance.,Cultural Appreciation Certificates,2024-01-06 0:00:00,"['soulful', 'Indian', 'sangeet', 'sanskriti', 'experience', 'performances', 'music', 'immerse', 'enchanting', 'night', 'captivating', 'Sanskriti Sangeet', 'dance', 'showcase', 'beauty', 'an enchanting night', 'contemporary', 'indian']","[(147, 0.9545822264768724)]"
E243,Rangoli and Dance Fusion,RR Campus,Team Sanskrithi,"Combine the art of Rangoli with the grace of dance in this unique fusion event. Participants will create vibrant Rangoli designs, followed by dance performances inspired by the colors and patterns.",Creative Expression Certificates,2024-02-02 0:00:00,"['designs', 'art', 'vibrant', 'patterns', 'followed', 'combine', 'fusion',  'unique', 'rangoli', 'dance', 'create', 'Rangoli', 'contemporary', 'performances', 'grace', 'inspired',  'colors', 'indian']","[(37, 0.9479295934565971)]"
E244,Contemporary Dance Competition,RR Campus,Team Sanskrithi,Calling all dance enthusiasts! Participate in our Contemporary Dance Competition and showcase your skills in Indian contemporary dance. Compete for exciting prizes and dance glory.,1st,2nd,"['Indian', 'compete', 'glory',  'participate', 'enthusiasts', 'exciting', 'showcase', 'dance', 'skills', 'competition', 'calling', 'contemporary', 'indian']","[(0, 0.9339584458852316)]"
E245,Cultural Dance Showcase,RR Campus,Team Sanskrithi,"Witness the rich diversity of Indian dance forms in our Cultural Dance Showcase. Performances will include classical, folk, and contemporary dances, celebrating the cultural heritage of India.",Appreciation Certificates,2024-03-15 0:00:00,"['diversity', 'celebrating', 'forms', 'witness', 'heritage', 'dances', 'dance', 'cultural', 'Indian', 'rich', 'India', 'classical', 'include', 'folk', 'contemporary', 'performances', 'india', 'showcase', 'indian']","[(0, 0.08551540307269424), (9, 0.11463906128040187), (17, 0.7554271428224012)]"
E246,Colors of India Festival,RR Campus,Team Sanskrithi,"Join us for the Colors of India Festival, a vibrant celebration of Indian culture. Experience traditional dance performances, music, food, and festivities that showcase the essence of India.",Cultural Experience Certificates,2024-03-31 0:00:00,"['the Colors of India Festival', 'essence', 'vibrant', 'food', 'dance', 'traditional', 'Indian', 'join', 'India', 'music', 'festivities', 'contemporary', 'culture', 'celebration', 'experience', 'performances', 'festival', 'india', 'showcase', 'colors', 'indian']","[(6, 0.9622262782167755)]"
E247,Grand Finale Dance Gala,RR Campus,Team Sanskrithi,"Conclude the year with a Grand Finale Dance Gala! Enjoy breathtaking dance performances, innovative choreography, and a celebration of the talent within Team Sanskrithi.",Performance Appreciation Certificates,2024-04-20 0:00:00,"['Enjoy', 'gala', 'sanskrithi', 'breathtaking', 'finale', 'innovative', 'choreography', 'the year', 'dance', 'team', 'talent', 'grand', 'conclude', 'contemporary', 'celebration', 'performances', 'year', 'enjoy', 'Team Sanskrithi', 'indian']","[(17, 0.9571802704693472)]"
E248,TEDxPESU Talk Series: Climate Change Perspectives,RR Campus,TEDxPESU,"Join us for an insightful talk on Climate Change Perspectives. Engage with experts from various fields as they discuss the current state of climate change, its impact, and potential solutions.",Participation Certificates,2023-08-13 0:00:00,"['talk', 'fields', 'state', 'experts', 'perspectives', 'academic', 'awareness', 'insightful',  'join', 'change', 'knowledge', 'various', 'discuss', 'solutions', 'impact', 'current', 'potential', 'social', 'climate']","[(11, 0.9512910196991505)]"
E249,Innovation Summit,RR Campus,TEDxPESU,"Explore groundbreaking innovations at our TEDxPESU Innovation Summit. Hear from pioneers in technology, science, and business as they share their experiences and insights on fostering innovation.",Innovation Recognition Certificates,2024-01-15 0:00:00,"['share', 'tedxpesu', 'innovations', 'academic', 'science', 'experiences', 'hear', 'awareness', 'groundbreaking', 'knowledge', 'business', 'insights', 'fostering', 'explore', 'social', 'technology', 'pioneers', 'innovation', 'summit']","[(1, 0.514533065928725), (11, 0.4408352466545825)]"
E250,Leadership Forum,RR Campus,TEDxPESU,"Participate in our Leadership Forum, where accomplished leaders share their journeys, challenges, and strategies for effective leadership. Gain valuable insights to enhance your leadership skills.",Leadership Excellence Certificates,2024-02-10 0:00:00,"['share', 'leaders', 'challenges', 'Leadership Forum', 'skills', 'accomplished', 'valuable', 'leadership', 'effective', 'participate', 'strategies', 'academic', 'gain', 'awareness', 'forum', 'enhance', 'knowledge', 'insights', 'journeys', 'social']","[(1, 0.29436139312960796), (3, 0.6648671488009679)]"
E251,Education Reimagined Conference,RR Campus,TEDxPESU,"Join the conversation on the future of education at our Education Reimagined Conference. Explore innovative approaches, emerging trends, and transformative ideas in the realm of education.",Educational Visionary Certificates,2024-03-05 0:00:00,"['realm', 'transformative', 'join', 'future', 'conversation', 'awareness', 'explore', 'trends', 'ideas', 'knowledge', 'academic', 'reimagined', 'conference', 'social', 'education', 'approaches', 'innovative', 'emerging']","[(0, 0.3546238445839026), (11, 0.3840520084227061), (58, 0.21442974622320188)]"
E252,Health and Well-being Symposium,RR Campus,TEDxPESU,"Prioritize your well-being with our Health and Well-being Symposium. Experts in healthcare, psychology, and fitness will share valuable insights to help you lead a balanced and healthy life.",Wellness Achievement Certificates,2024-03-29 0:00:00,"['lead', 'share', 'health', 'fitness', 'help', 'valuable', 'experts', 'symposium', 'academic', 'psychology', 'balanced', 'awareness', 'life', 'knowledge', 'healthcare', 'insights', 'social', 'prioritize', 'healthy']","[(48, 0.9503051111144238)]"
E253,Entrepreneurship Summit,RR Campus,TEDxPESU,"Unleash your entrepreneurial spirit at the TEDxPESU Entrepreneurship Summit. Learn from successful entrepreneurs, discover startup opportunities, and gain insights into the dynamic world of entrepreneurship.",Entrepreneurial Vision Certificates,2024-04-20 0:00:00,"['spirit', 'world',  'opportunities', 'startup', 'successful', 'academic', 'dynamic', 'discover', 'gain', 'awareness', 'entrepreneurial',  'knowledge', 'insights', 'unleash', 'entrepreneurs', 'entrepreneurship', 'social', 'tedxpesu', 'summit', 'the TEDxPESU Entrepreneurship Summit']","[(1, 0.2963418559911055), (4, 0.24310543753292266), (11, 0.4241966764161126)]"
E254,Grand Finale TEDxPESU Event,RR Campus,TEDxPESU,"Conclude the series with our Grand Finale TEDxPESU Event. Experience a captivating lineup of talks, performances, and networking opportunities. Be inspired to make a positive impact in your community.",Inspiration Certificates,2024-05-10 0:00:00,"['talks', 'finale',  'opportunities', 'networking', 'academic', 'Grand Finale TEDxPESU Event', 'lineup', 'awareness', 'grand', 'conclude', 'captivating', 'series', 'knowledge', 'make', 'community', 'impact', 'experience', 'performances', 'inspired', 'social',  'tedxpesu']","[(1, 0.08223488285765948), (129, 0.8811013085939963)]"
E255,Coding Competition: AlgoMasters,RR Campus,The Alcoding CLub,"A coding competition challenging participants to showcase their algorithmic skills. Participants will solve a series of coding problems, competing for recognition and prizes.",Coding Mastery Certificates,2023-09-08 0:00:00,"[  'algorithms', 'coding', 'series', 'problems', 'showcase', 'learning', 'skills', 'competition', 'technical', 'solve', 'algorithmic', 'competing', 'recognition', 'challenging']","[(0, 0.9383611623994179)]"
E256,Algorithm Workshop Series,RR Campus,The Alcoding CLub,"A series of workshops focusing on different algorithms and data structures. Participants will learn key concepts, problem-solving strategies, and techniques to optimize their code.",Algorithm Mastery Toolkits,2023-10-11 0:00:00,"['key', 'problem',  'optimize',  'strategies', 'structures', 'workshops', 'technical', 'solving', 'data', 'focusing', 'concepts',  'techniques', 'series', 'learning', 'coding', 'coding', 'algorithms']","[(0, 0.9486342567839076)]"
E257,Code Sprint: Speed Coding Challenge,RR Campus,The Alcoding CLub,"A speed coding challenge where participants race against the clock to solve coding problems. The event emphasizes quick thinking, efficient coding, and problem-solving under time constraints.",Code Sprint Winner Certificates,2024-01-02 0:00:00,"['thinking', 'challenge', 'efficient', 'race', 'constraints', 'solve', 'problem', 'speed',  'clock', 'technical', 'solving', 'time', 'learning', 'emphasizes', 'quick', 'coding',  'algorithms', 'problems']","[(0, 0.9513378231096074)]"
E258,Technical Interview Preparation Bootcamp,RR Campus,The Alcoding CLub,"A comprehensive bootcamp preparing participants for technical interviews. The bootcamp covers common coding interview questions, problem-solving techniques, and interview strategies.",Interview Success Guidebooks,2024-01-15 0:00:00,"['common', 'covers',  'strategies', 'solving', 'coding', 'techniques', 'preparing', 'bootcamp', 'questions', 'comprehensive', 'technical', 'interviews', 'algorithms', 'learning', 'problem', 'interview']","[(0, 0.6024936634647371), (11, 0.34463817249601647)]"
E259,Codeathon for Social Impact,RR Campus,The Alcoding CLub,"A codeathon focusing on developing coding solutions for social impact. Participants will work on projects addressing societal challenges, combining coding skills with a focus on making a positive impact.",Social Impact Codeathon Prizes,2024-01-28 0:00:00,"['addressing', 'projects', 'challenges', 'skills', 'societal', 'developing', 'focus',  'codeathon',  'technical', 'combining', 'focusing', 'work', 'making', 'learning', 'impact', 'solutions', 'coding', 'social', 'algorithms']","[(0, 0.9537709172135124)]"
E260,Algothon: Algorithm Hackathon,RR Campus,The Alcoding CLub,An algorithm-focused hackathon where participants work on solving complex problems using algorithms and data structures. The event encourages creativity and innovation in algorithm design.,Algothon Innovation Awards,2024-02-10 0:00:00,"['focused', 'using', 'complex',  'structures', 'design', 'hackathon', 'technical', 'solving', 'data',  'work', 'learning', 'creativity', 'algorithm', 'coding',  'innovation', 'algorithms', 'problems']","[(0, 0.678193112940313), (7, 0.2722480694900538)]"
E261,Code Review and Optimization Workshop,RR Campus,The Alcoding CLub,"A workshop on code review and optimization techniques. Participants will learn how to analyze and optimize code for efficiency, readability, and adherence to coding best practices.",Code Optimization Guides,2024-02-23 0:00:00,"['optimize', 'coding',  'adherence', 'efficiency', 'readability', 'workshop', 'review', 'techniques', 'optimization',  'coding', 'technical', 'algorithms', 'analyze', 'learning', 'practices', 'best']","[(0, 0.3814829018097771), (1, 0.568926749142011)]"
E262,AlgoNight: Coding Marathon,RR Campus,The Alcoding CLub,"An overnight coding marathon where participants can collaborate on coding projects, engage in discussions, and immerse themselves in a coding-friendly environment.",AlgoNight Participation Certificates,2024-03-07 0:00:00,"['overnight',   'immerse', 'projects', 'coding', 'discussions', 'marathon', 'friendly', 'technical', 'environment', 'learning', 'algorithms', 'collaborate']","[(0, 0.9288782844499734)]"
E263,Mock Coding Interviews,RR Campus,The Alcoding CLub,"Mock coding interviews to simulate real-world technical interview scenarios. Participants will receive feedback on their performance, helping them prepare for actual coding interviews.",Interview Simulation Certificates,2024-03-20 0:00:00,"['performance', 'mock', 'helping', 'real', 'scenarios',  'actual', 'coding', 'feedback', 'learning', 'technical', 'interviews', 'receive', 'prepare', 'simulate', 'world', 'algorithms', 'interview']","[(7, 0.9462511610369759)]"
E264,AlgoFest: Algorithm Festival,RR Campus,The Alcoding CLub,"A festival celebrating algorithms and coding. The event will feature coding challenges, workshops, and interactive sessions, fostering a vibrant coding culture within the community.",AlgoFest Celebration Awards,2024-04-02 0:00:00,"['culture', 'sessions',  'fostering', 'celebrating', 'festival', 'coding', 'workshops', 'challenges', 'vibrant', 'feature', 'technical',  'learning', 'community', 'algorithms']","[(0, 0.9383611565557611)]"
E265,Green Campus Cleanup Drive,RR Campus,The Changemakers Society,Join us in making a positive impact on the environment. Participate in our Green Campus Cleanup Drive to contribute towards a cleaner and greener campus.,Participation Certificates,2023-11-17 0:00:00,"[ 'impact', 'cleanup', 'sustainable', 'join', 'Green Campus Cleanup Drive', 'participate', 'campus', 'drive', 'cleaner', 'making', 'contribute', 'greener', 'social', 'environment', 'environmental', 'green']","[(121, 0.9501511954000048)]"
E266,Environmental Awareness Workshop,RR Campus,The Changemakers Society,Learn about pressing environmental issues and sustainable practices at our Environmental Awareness Workshop. Experts will guide you on how to make eco-friendly choices in your daily life.,Awareness Certificates,2024-01-20 0:00:00,"['sustainable', 'eco', 'experts', 'awareness', 'issues', 'life', 'workshop', 'guide',  'daily', 'pressing', 'friendly', 'choices', 'greener', 'social', 'make', 'practices', 'environmental']","[(1, 0.948974623590067)]"
E267,Sustainable Living Seminar,RR Campus,The Changemakers Society,Discover the principles of sustainable living at our seminar. Explore ways to reduce your ecological footprint and create a positive impact on the planet through sustainable practices.,Sustainability Achievement Certificates,2024-02-18 0:00:00,"[ 'sustainable', 'impact', 'principles', 'living', 'planet', 'explore', 'seminar', 'ecological', 'ways', 'reduce', 'create', 'social', 'greener', 'discover', 'footprint', 'practices', 'environmental']","[(1, 0.9489746075492127)]"
E268,Tree Plantation Drive,RR Campus,The Changemakers Society,"Contribute to the greenery of our campus by participating in the Tree Plantation Drive. Plant trees, nurture them, and be a part of our initiative for a more sustainable environment.",Tree Guardian Certificates,2024-03-10 0:00:00,"['sustainable', 'plantation', 'trees', 'initiative', 'participating', 'drive', 'tree', 'greenery', 'Contribute', 'campus', 'contribute', 'plant', 'greener', 'social', 'environment', 'the Tree Plantation Drive', 'environmental', 'nurture']","[(91, 0.9547244330535767)]"
E269,Social Impact Hackathon,RR Campus,The Changemakers Society,Engage in a Social Impact Hackathon where participants can ideate and develop innovative solutions to address social challenges. Use technology to create positive change in the community.,Innovation Recognition Certificates,2024-04-05 0:00:00,"['sustainable', 'challenges', 'greener', 'address', 'innovative',   'use', 'create', 'hackathon',  'change', 'ideate', 'community', 'impact', 'solutions', 'develop', 'social', 'technology', 'environmental']","[(7, 0.9462510856963371)]"
E270,Sustainable Campus Design Competition,RR Campus,The Changemakers Society,Showcase your creativity and design skills in our Sustainable Campus Design Competition. Propose eco-friendly designs and ideas to make our campus more sustainable and environmentally friendly.,Design Excellence Certificates,2024-04-30 0:00:00,"['sustainable', 'eco', 'designs', 'environmentally', 'campus', 'design', 'ideas', 'Showcase', 'friendly', 'showcase', 'social', 'skills', 'propose', 'make', 'competition', 'creativity', 'environmental', 'greener']","[(1, 0.9516601520005223)]"
E271,Changemakers' Summit,RR Campus,The Changemakers Society,"Wrap up the series with our Changemakers' Summit. Join thought leaders, activists, and influencers in discussions on creating lasting change for a better, more sustainable future.",Change Leadership Certificates,2024-05-20 0:00:00,"['sustainable', 'leaders', 'influencers', 'greener', 'wrap', 'changemakers', 'discussions', 'thought', 'better', 'join', 'future', 'change', 'series', 'creating', 'activists', 'social', 'environmental', 'summit', 'lasting']","[(7, 0.9516260061865032)]"
E272,"Book Discussion: ""Literary Voyage""",RR Campus,The Grimm Readers,"A book discussion session titled 'Literary Voyage.' Participants will delve into the selected literary work, sharing their insights, interpretations, and engaging in thoughtful discussions about the book.",Literary Voyage Book Discussion Certificates,2023-09-09 0:00:00,"['reader', 'engaging', 'discussion', 'literature',  'voyage', 'discussions', 'selected', 'interpretations', 'book', 'reading', 'work', 'Literary Voyage', 'readers', 'literary', 'thoughtful', 'insights', 'community', 'sharing', 'titled', 'session', 'delve']","[(1, 0.6395509404030558), (119, 0.32063380560158306)]"
E273,Author Q&A Session,RR Campus,The Grimm Readers,"An interactive Q&A session with a renowned author. Participants will have the opportunity to ask questions, gain insights into the author's writing process, and discuss the themes of their literary works.",Author Q&A Session Participation Certificates,2023-10-12 0:00:00,"['reader', 'themes',  'renowned', 'literature',  'writing', 'discussions', 'gain', 'book',  'reading', 'readers', 'literary', 'ask', 'discuss', 'insights', 'community', 'works', 'process', 'questions', 'session', 'author']","[(26, 0.9528899580580873)]"
E274,Literary Quiz Night,RR Campus,The Grimm Readers,"A quiz night focusing on literature and book-related trivia. Participants will compete in teams, answering questions about famous authors, classic literature, and literary genres.",Literary Quiz Night Trophies,2024-01-02 0:00:00,"['reader', 'compete', 'trivia', 'literature',  'discussions', 'genres', 'teams', 'authors', 'book', 'classic', 'focusing', 'reading', 'night', 'readers', 'quiz', 'literary', 'community', 'related', 'famous', 'answering', 'questions']","[(0, 0.1995799545218741), (1, 0.7621002303045091)]"
E275,Storytelling Workshop,RR Campus,The Grimm Readers,"A workshop on the art of storytelling. Participants will learn techniques for effective storytelling, creating engaging narratives, and captivating an audience through the power of words.",Storytelling Workshop Certificates,2024-01-15 0:00:00,"['audience', 'reader', 'art', 'words', 'engaging', 'narratives', 'effective', 'literature',  'discussions', 'storytelling', 'power', 'book', 'reading', 'workshop', 'techniques',  'captivating', 'readers', 'literary', 'creating', 'community']","[(1, 0.9562639560128383)]"
E276,Book Swap and Share Event,RR Campus,The Grimm Readers,An event where participants can bring and exchange books with fellow readers. The event promotes community building and encourages the sharing of literary treasures among book enthusiasts.,Book Swap Participation Tokens,2024-01-28 0:00:00,"['reader', 'literature',  'enthusiasts', 'discussions', 'building', 'bring', 'book', 'exchange', 'treasures',  'reading', 'promotes', 'readers', 'literary', 'community', 'sharing', 'books', 'fellow', 'event']","[(1, 0.36680386529221976), (93, 0.5850815051491506)]"
E277,Literary Open Mic Night,RR Campus,The Grimm Readers,"An open mic night celebrating literature through spoken word performances. Participants can share their favorite literary pieces, read excerpts from books, or even perform original literary works.",Open Mic Night Literary Appreciation,2024-02-10 0:00:00,"['audience', 'write', 'share', 'join', 'literature', 'talent', 'perform', 'work', 'poets', 'open', 'night', 'literary', 'creations', 'storytellers', 'mic', 'supportive', 'writers']","[(52, 0.9449357211341788)]"
E278,Genre Exploration Series: Mystery Night,RR Campus,The Grimm Readers,"A series focusing on different literary genres, starting with a 'Mystery Night.' Participants will explore mystery novels, discuss their favorite mysteries, and engage in conversations about the genre.",Genre Exploration Series Participation Certificates,2024-02-23 0:00:00,"['reader', 'mystery', 'favorite', ""'Mystery Night"",  'literature', 'mysteries',  'starting', 'discussions', 'conversations', 'novels', 'genres', 'book',  'genre', 'focusing', 'reading', 'night', 'readers', 'series', 'literary', 'discuss', 'community', 'explore']","[(26, 0.9587786982632414)]"
E279,"Book-to-Film Screening: ""Literary Cinematics""",RR Campus,The Grimm Readers,"A screening of a film adaptation of a literary work. Participants will compare the cinematic interpretation with the original book, discussing the nuances and differences between the two.",Literary Cinematics Film Appreciation,2024-03-07 0:00:00,"['reader', 'discussing', 'two', 'literature',  'original', 'discussions', 'adaptation', 'screening', 'book', 'cinematic', 'film', 'work', 'reading', 'nuances', 'readers', 'literary', 'differences', 'community', 'interpretation', 'compare']","[(1, 0.9562639454355519)]"
E280,"Poetry Slam: ""Verses Unleashed""",RR Campus,The Grimm Readers,A poetry slam event where participants can unleash their creativity through spoken word poetry. The event encourages self-expression and celebrates the beauty of poetic language.,Verses Unleashed Poetry Slam Awards,2024-03-20 0:00:00,"['reader', 'beauty', 'spoken', 'literature',  'discussions', 'poetic', 'book', 'poetry', 'language',  'reading', 'readers', 'literary', 'expression', 'creativity', 'community', 'unleash', 'slam', 'word', 'celebrates',  'self']","[(25, 0.9528355113991149)]"
E281,"Literary Symposium: ""Book Confluence""",RR Campus,The Grimm Readers,"A symposium bringing together literature enthusiasts for discussions, talks, and presentations on various literary topics. The event provides a platform for sharing ideas and fostering a love for literature.",Book Confluence Symposium Certificates,2024-04-02 0:00:00,"['reader', 'platform', 'presentations', 'ideas', 'talks', 'literature', 'symposium', 'enthusiasts', 'discussions', 'book', 'provides', 'topics', 'reading', 'bringing', 'love', 'readers', 'literary', 'various', 'community', 'sharing', 'fostering', 'event']","[(1, 0.9600670546768239)]"
E282,"Stage Play: ""Drama Delight""",RR Campus,The Nautanki Team,"A captivating stage play performance titled 'Drama Delight.' The event showcases the dramatic talents of the team, featuring compelling narratives, engaging characters, and theatrical excellence.",Drama Delight Trophies,2023-09-10 0:00:00,"['performance', 'stage', 'Drama Delight', 'delight', 'engaging', 'comedic', 'narratives', 'showcases', 'talents', 'excellence', 'acts', 'theatrical', 'drama', 'theatre', 'characters', 'performing', 'team', 'featuring', 'captivating', 'dramatics', 'comedy', 'plays', 'mime', 'compelling', 'titled',  'dramatic', 'sketches', 'play']","[(102, 0.9668674599442069)]"
E283,Street Play Festival,RR Campus,The Nautanki Team,"A festival of street plays bringing drama to the outdoor spaces of the campus. Participants will perform short and impactful plays, addressing social issues and entertaining the audience.",Street Play Applause Certificates,2023-10-13 0:00:00,"['audience', 'addressing', 'stage', 'impactful', 'comedic', 'street',  'spaces', 'acts', 'drama', 'theatre', 'short', 'performing', 'perform', 'outdoor', 'bringing', 'dramatics', 'comedy', 'plays', 'mime', 'entertaining', 'issues', 'campus', 'festival', 'social', 'sketches']","[(12, 0.9622230005199719)]"
E284,Mime and Comedy Night,RR Campus,The Nautanki Team,"An evening dedicated to mime, stand-up comedy, and comedic sketches. Participants will deliver entertaining and humorous performances, showcasing the team's diverse talents in comedic arts.",Comedy Night Laughter Awards,2024-01-02 0:00:00,"['stage', 'arts', 'comedic', 'showcasing',  'humorous', 'talents', 'dedicated', 'evening', 'acts', 'theatre', 'performing', 'team', 'dramatics', 'comedy', 'deliver', 'diverse', 'stand', 'plays', 'mime', 'entertaining', 'performances', 'sketches']","[(9, 0.9574375810635913)]"
E285,Theatre Workshop Series,RR Campus,The Nautanki Team,"A series of theatre workshops covering various aspects of theatrical performance. Participants will have the opportunity to enhance their acting skills, stage presence, and understanding of dramatic arts.",Theatre Workshop Certificates,2024-01-15 0:00:00,"['performance', 'stage', 'arts', 'understanding', 'skills', 'aspects', 'comedic',  'workshops', 'acting', 'acts', 'theatrical', 'covering', 'theatre', 'performing', 'enhance',  'presence', 'series', 'various', 'dramatics', 'comedy', 'plays', 'mime', 'dramatic', 'sketches']","[(1, 0.26151113080072436), (9, 0.7025932366644304)]"
E286,One-Act Play Competition,RR Campus,The Nautanki Team,"A competition where participants present one-act plays. The event encourages creativity, storytelling, and effective use of dramatic elements in a condensed theatrical format.",One-Act Play Excellence Awards,2024-01-28 0:00:00,"['stage', 'competition', 'comedic', 'effective',  'use', 'one', 'storytelling', 'acts', 'theatrical', 'theatre', 'condensed', 'performing', 'present',  'elements', 'act', 'dramatics', 'creativity', 'comedy', 'plays', 'mime', 'format',  'dramatic', 'sketches']","[(113, 0.9584707369192621)]"
E287,Comedy Sketch Showdown,RR Campus,The Nautanki Team,A showdown featuring comedic sketches performed by the team. Participants will engage in a friendly competition to deliver the most humorous and entertaining sketches.,Sketch Showdown Humor Certificates,2024-02-10 0:00:00,"['stage', 'friendly', 'competition', 'comedic',  'humorous', 'acts',  'theatre', 'performing', 'team', 'featuring', 'dramatics', 'deliver', 'comedy', 'showdown', 'plays', 'mime', 'entertaining', 'performed', 'sketches']","[(113, 0.9501648958352812)]"
E288,Dramatic Monologue Night,RR Campus,The Nautanki Team,"An evening dedicated to dramatic monologues. Participants will perform powerful and emotionally charged monologues, showcasing their ability to convey intense emotions through acting.",Monologue Performance Appreciation,2024-02-23 0:00:00,"['emotionally', 'stage', 'monologues', 'convey', 'comedic', 'showcasing',  'acting', 'powerful', 'dedicated', 'evening', 'ability', 'acts', 'theatre', 'performing', 'intense', 'perform', 'emotions', 'dramatics', 'comedy', 'charged', 'plays', 'mime', 'dramatic', 'sketches']","[(58, 0.9603105950126728)]"
E289,Improvisational Theatre Jam,RR Campus,The Nautanki Team,"A theatrical jam session focusing on improvisational theatre. Participants will engage in spontaneous and unscripted performances, showcasing quick thinking and creativity on stage.",Theatre Jam Recognition,2024-03-07 0:00:00,"['thinking', 'stage', 'jam', 'comedic', 'showcasing',  'spontaneous', 'acts', 'unscripted', 'theatrical', 'theatre',  'focusing', 'performing', 'dramatics', 'creativity', 'comedy', 'plays', 'mime', 'improvisational', 'performances', 'quick', 'session', 'sketches']","[(0, 0.40206214047540784), (9, 0.34743375567651796), (102, 0.21148284952586116)]"
E290,Comedy Open Mic Night,RR Campus,The Nautanki Team,"An open mic night for comedic performances. Students can showcase their stand-up comedy skills, share funny anecdotes, and engage the audience with laughter and entertainment.",Open Mic Comedy Applause,2024-03-20 0:00:00,"['laughter', 'audience', 'entertainment', 'share', 'stage', 'open', 'skills', 'funny', 'comedic', 'anecdotes', 'acts',  'theatre', 'performing', 'night', 'dramatics', 'comedy', 'stand', 'plays', 'mime', 'performances', 'students', 'showcase', 'mic', 'sketches']","[(9, 0.3478136676465911), (81, 0.6131737973028714)]"
E291,Grand Theatrical Showcase,RR Campus,The Nautanki Team,"A grand showcase event featuring a mix of theatrical performances, including stage plays, street plays, mime, stand-up comedy, and comedic sketches. The event celebrates the diversity of dramatic arts within the club.",Theatrical Excellence Awards,2024-04-02 0:00:00,"['diversity', 'stage', 'arts', 'including', 'comedic', 'street', 'acts', 'theatrical', 'theatre', 'performing', 'grand', 'club', 'featuring', 'comedy', 'mix', 'dramatics', 'stand', 'plays', 'mime', 'performances', 'celebrates', 'showcase',  'dramatic', 'sketches']","[(9, 0.9608425571251311)]"
E292,Film Screening Night,RR Campus,Through The Lens,Join us for a captivating Film Screening Night featuring a selection of thought-provoking and entertaining short films. Engage in discussions and share your insights with fellow film enthusiasts.,Participation Certificates,2023-09-11 0:00:00,"['share', 'enthusiasts', 'discussions', 'screening', 'selection', 'thought',  'short', 'films', 'join', 'film', 'featuring', 'night', 'captivating', 'Film Screening Night', 'make', 'discuss', 'insights', 'entertaining', 'fellow', 'provoking', 'watch', 'group']","[(62, 0.9602471123850796)]"
E293,Short Film Making Workshop,RR Campus,Through The Lens,"Unleash your creativity! Participate in our Short Film Making Workshop and learn the essentials of crafting a compelling narrative, cinematography, and editing for short films.",Skill Development Certificates,2024-01-15 0:00:00,"['editing', 'participate', 'enthusiasts', 'crafting', 'films', 'cinematography', 'short', 'narrative', 'workshop', 'making',  'film', 'make', 'discuss', 'creativity', 'unleash', 'watch', 'compelling', 'essentials', 'group']","[(5, 0.9510642240721822)]"
